hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Kazakstan,3,1,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Korea D.P.Republic,83,17,179,34,10,3,622,137,1700,516
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,"Korea, Republic of",76836,13555,90622,20133,250381,51683,79521,16854,85367,28460
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Kuwait,30,6,51,13,7,2,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Latvia,1228,310,291,87,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Lebanon,42,9,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Lesotho,4,2,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Liechtenstein,8144,2621,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Luxembourg,900,216,61,18,2954,1480,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Madagascar,475,114,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Malawi,76,12,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Malaysia,50658,11280,71274,14983,31639,9942,74700,16648,34976,12554
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Maldives,49,17,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Mauritania,100,22,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Mauritius,42,11,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Mexico,21656,3993,22759,5746,6322,2003,5760,1729,1264,353
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Morocco,20580,5863,146,40,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Netherlands,46125,9513,20628,5090,29909,8987,32071,8015,17317,7404
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Netherlands Antilles,1175,201,395,93,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,New Zealand,6011,798,1520,351,929,279,2264,596,1327,473
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Nigeria,8,2,25,8,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Norway,315,66,46,14,4,1,175,123,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,O.Asia(Tai.For.Pe.Ki,157079,29738,277251,56848,223110,57995,165593,46579,356679,102503
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Oman,95,21,58,13,3001,402,10,5,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Panama,210,62,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Philippines,2369,475,536,103,422,89,173,125,1430,417
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Poland,1063,239,37859,11910,3281,1305,40379,17295,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Portugal,89,19,103,32,1852,598,2161,832,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Qatar,148,30,109,22,8818,3633,10,3,99,34
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Romania,1660,581,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Russian Federation,1123,256,50,17,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Saudi Arabia,3657,738,537,117,26194,9108,8008,2691,711,253
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Serbia,1445,289,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Sierra Leone,12,4,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Singapore,153376,30165,164741,35061,127518,31136,232065,59365,348506,101402
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Slovakia/Slovak R.,11,3,217,80,52,17,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Slovenia,92,43,1152,304,690,208,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,South Africa,4749,1005,1338,303,2464,674,2790,693,536,255
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Spain,15246,3203,43042,10372,36551,12748,26370,10311,26485,12501
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Sri Lanka,55260,8282,218151,44900,159378,38009,95200,21745,117175,37697
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Sudan,8,2,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Suriname,4000,948,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Swaziland,821,213,751,200,1335,401,328,144,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Sweden,9307,1753,13765,3297,16204,2998,44910,12091,18421,6685
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Switzerland,36508,8406,22133,5953,462624,141258,92062,37534,14983,7516
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Syrian Arab Republic,876,174,100,30,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Thailand,367767,70323,227519,43977,245391,59186,321181,65522,217211,57744
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Turkey,47418,9770,35280,7268,42061,10169,79327,18053,1094170,19743
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Tuvalu,164,49,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,U.S.America,546108,135431,526003,148205,246625,71994,400200,130279,394376,144334
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,US.Minor Outlying Is,993,274,,,,,,,,
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,United Arab Emirates,300823,52630,331230,68893,475190,135085,415712,89505,355599,108665
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,United Kingdom,213093,45941,157272,39218,387321,111902,142674,41623,113035,39432
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Viet Nam,1785,380,25303,5412,98902,22094,37472,8793,48107,13924
39269099,OTH PLASTIC SHEET POLYTHYLENE,KG,Yemen,5,1,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,ALL COUNTRIES,2584717,2708062,4086081,3769785,2637397,,,,,
40011000,NATURAL RUBBER LATEX,KG,Bangladesh,18000,4641,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,China,7685,1365,65600,8340,173,53,32800,6934,,
40011000,NATURAL RUBBER LATEX,KG,Egypt(U.A.R.),2000,542,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,France,2851,808,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Germany,50,13,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Hong Kong S.A.Re.Chi,700,127,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,India,255636,43368,298620,49340,343760,99901,96000,29574,32000,6929
40011000,NATURAL RUBBER LATEX,KG,Indonesia,330200,75595,41000,11100,16400,3590,,,,
40011000,NATURAL RUBBER LATEX,KG,Japan,8,1,3465,912,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Malaysia,6817898,1088931,6558792,1075490,4785348,1221272,4631200,1179502,3965904,863276
40011000,NATURAL RUBBER LATEX,KG,Norway,5556,1111,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,O.Asia(Tai.For.Pe.Ki,48955,9595,96000,9850,42220,7186,42030,5834,,
40011000,NATURAL RUBBER LATEX,KG,Panama,16400,4554,32800,7376,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Singapore,16400,2343,32812,9197,33468,9560,4,1,,
40011000,NATURAL RUBBER LATEX,KG,Spain,492,150,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Sri Lanka,2701966,420066,2873445,451851,1518395,424953,1191165,281447,273510,58801
40011000,NATURAL RUBBER LATEX,KG,Thailand,6771455,1018135,7339709,1107312,9203494,2232716,8865293,2232892,7791174,1682368
40011000,NATURAL RUBBER LATEX,KG,Togo,16400,4152,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Turkey,1685,278,,,,,,,,
40011000,NATURAL RUBBER LATEX,KG,U.S.America,32800,6133,18699,4977,8,2,,,,
40011000,NATURAL RUBBER LATEX,KG,United Arab Emirates,138,37,77,24,,,,,,
40011000,NATURAL RUBBER LATEX,KG,Viet Nam,60700,10104,49200,11433,,,,,,
40012100,SMOKED SHEETS,KG,ALL COUNTRIES,986009,1271407,1461403,967870,922815,,,,,
40012100,SMOKED SHEETS,KG,Bangladesh,117125,21564,110416,20156,45000,7066,27200,4389,,
40012100,SMOKED SHEETS,KG,China,11697,1741,850,169,,,,,,
40012100,SMOKED SHEETS,KG,India,2416,433,2350,571,5400,1631,19000,5749,,
40012100,SMOKED SHEETS,KG,Indonesia,20241,2935,27806,7225,5575,1667,,,,
40012100,SMOKED SHEETS,KG,Kenya,5958,1489,,,,,,,,
40012100,SMOKED SHEETS,KG,"Korea, Republic of",16800,3641,,,,,,,,
40012100,SMOKED SHEETS,KG,Malaysia,20000,6113,,,,,,,,
40012100,SMOKED SHEETS,KG,Mauritius,13462,1750,,,,,,,,
40012100,SMOKED SHEETS,KG,Myanmar,49510,7829,,,,,,,,
40012100,SMOKED SHEETS,KG,Russian Federation,21600,6815,,,,,,,,
40012100,SMOKED SHEETS,KG,Singapore,12144,1676,30006,7875,,,,,,
40012100,SMOKED SHEETS,KG,Sri Lanka,5200826,889901,6391241,1094027,4943147,1347418,3379733,765713,1984408,404101
40012100,SMOKED SHEETS,KG,Thailand,409180,87302,470470,77357,45786,10712,318462,77555,55257,13937
40012100,SMOKED SHEETS,KG,U.S.America,665,127,,,,,,,,
40012100,SMOKED SHEETS,KG,United Kingdom,700,135,600,135,,,,,,
40012100,SMOKED SHEETS,KG,Viet Nam,48160,6632,391593,65186,276282,70485,456091,108006,1962572,478291
40012200,TECH SPECIFIED NATURAL RUBBER,KG,ALL COUNTRIES,1978603,1837609,2818189,2230563,2139051,,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,China,21965,6150,722,152,33563,10069,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,India,924070,220077,1886505,416837,1050600,450394,173680,67595,554400,163830
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Indonesia,4292140,898592,4258570,876489,4638880,1522122,4132800,1518520,4197117,1228050
40012200,TECH SPECIFIED NATURAL RUBBER,KG,"Korea, Republic of",16800,3197,,,,,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Malaysia,967537,222878,947880,196240,766460,233432,339160,129329,163573,43194
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Myanmar,7560,1123,,,,,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Nigeria,102390,26806,20160,7372,,,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Singapore,60480,17031,,,,,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Sri Lanka,1629817,372981,544368,110332,581945,232954,778485,268037,1110019,320385
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Thailand,458631,108528,117060,24872,67534,20020,93720,32630,140000,36965
40012200,TECH SPECIFIED NATURAL RUBBER,KG,United Arab Emirates,20160,2578,121575,43785,,,,,,
40012200,TECH SPECIFIED NATURAL RUBBER,KG,Viet Nam,700975,152350,820280,176182,1016200,307958,614949,214452,1132553,319527
40012900,OTHER NATURAL RUBBER,KG,ALL COUNTRIES,212031,179451,222342,288058,230314,,,,,
40012900,OTHER NATURAL RUBBER,KG,Australia,710,148,,,,,,,,
40012900,OTHER NATURAL RUBBER,KG,Bangladesh,18000,1868,,,,,,,,
40012900,OTHER NATURAL RUBBER,KG,China,10905,2378,16821,2037,21559,4120,1000,313,,
40012900,OTHER NATURAL RUBBER,KG,France,4801,1604,,,,,,,,
40012900,OTHER NATURAL RUBBER,KG,Germany,145,35,20,6,,,,,,
40012900,OTHER NATURAL RUBBER,KG,India,9694,1939,100,26,,,,,,
40012900,OTHER NATURAL RUBBER,KG,Indonesia,80640,18548,,,,,,,,
40012900,OTHER NATURAL RUBBER,KG,Italy,23000,3580,,,,,,,,
40012900,OTHER NATURAL RUBBER,KG,Japan,3600,1117,3468,968,4108,945,,,,
40012900,OTHER NATURAL RUBBER,KG,Malaysia,7995,1443,2000,471,58400,18504,,,,
40012900,OTHER NATURAL RUBBER,KG,Sri Lanka,681391,164899,689077,151688,748583,204517,1093256,281051,900494,198123
40012900,OTHER NATURAL RUBBER,KG,Thailand,30660,7468,176,36,38400,12423,,,,
