hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,China,4378173,360881,2270669,173297,6902140,595906,17288749,1825922,17725580,1871506
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Czech Republic,12880,1013,37322,3721,76875,6207,107110,15706,276909,26725
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Denmark,8877,621,12140,1414,8000,1213,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Egypt(U.A.R.),10470,712,243200,22667,3241261,323012,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Estonia,1584598,121479,884956,75388,387411,27225,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Ethiopia,294,29,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Finland,125816,9445,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,France,187630,12771,1715,166,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Germany,7923577,637564,12527421,1037370,20305502,1965868,10262314,1183060,6941154,703101
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Ghana,34600,3114,324788,29269,72500,5029,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Greece,9315,863,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Hong Kong S.A.Re.Chi,6557325,526059,3444665,300262,3618646,322996,2361407,269328,2431486,242864
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Hungary,18784,1127,10915,1311,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,India,165049,11358,366105,32559,349086,24792,163580,17433,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Indonesia,260038,21137,84395,7369,399485,35692,563904,50545,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Iran ( Islamic R.),8077,754,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Italy,8915000,763883,14589080,1254319,18687419,1695283,12140834,1324860,11643955,1140479
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Japan,3251508,254655,1533830,135624,5376460,483879,6911141,711897,6375049,652597
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,"Korea, Republic of",2677107,217634,1323586,110052,4569433,380061,8965712,922536,3661564,359872
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Latvia,145973,11708,471140,30615,24400,2887,68640,5680,22500,2909
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Lesotho,2500,216,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Lithuania,3280,278,638238,31575,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Madagascar,361631,32501,1246576,96709,3158364,253568,1385819,145314,1936628,166632
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Malaysia,33190,2382,45910,3054,10150,1355,674,85,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Mauritius,66874,5364,37267,3209,254330,21270,5610,447,46428,4027
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Mexico,210751,16162,100500,10038,160000,16663,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Morocco,1440,132,42357,4069,271464,31161,366240,35541,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Netherlands,2033299,155995,2022147,159838,5419873,485408,3147479,364621,3701412,361799
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,New Zealand,65288,4621,83156,6347,2000,496,14600,1305,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Nicaragua,10621895,904085,9339647,788742,12114821,1139030,9112248,912991,5275035,554108
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Norway,679524,47068,300,30,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,O.Asia(Tai.For.Pe.Ki,75888,7589,3000,350,700,112,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Paraguay,430737,31770,898693,69674,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Peru,369107,29249,195430,12522,435720,38684,241169,25050,774041,69285
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Poland,392080,29280,96278,9475,108190,12641,623113,78952,565970,48714
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Portugal,1467482,112838,1013963,88440,2182296,191154,1615251,183587,1125770,102857
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Romania,324386,34524,30000,4138,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Russian Federation,117375,9820,473641,45189,343950,29896,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Saudi Arabia,270,38,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Singapore,32000,3371,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Slovenia,8500,595,68806,5798,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,South Africa,523457,35479,487495,40796,1931156,147760,461393,52152,463755,45517
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Spain,2537968,220010,6057884,489700,6505866,546284,7578837,776425,5196403,527855
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Sri Lanka,1271244,88188,686658,59037,1115553,93873,150581,12759,1156723,111187
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Sweden,151797,10975,130428,11483,332472,30649,43110,3314,251815,19799
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Switzerland,1303,96,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Syrian Arab Republic,138400,8183,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Thailand,131792,11866,205045,17015,127262,15289,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Tunisia,207431,19549,1092035,84218,784483,66811,617584,72991,691152,67637
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Turkey,19153403,1453658,22260171,1842010,31601777,2783440,13860393,1312422,10136887,975803
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,U.R.of Tanzania,172,11,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,U.S.America,1189041,91637,3150828,258464,5454205,454853,4102621,423479,4357240,439876
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,United Arab Emirates,7862,411,190,17,12823,1090,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,United Kingdom,620296,45285,1960960,162808,3469239,348659,5288608,545604,3295626,330313
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Uruguay,695042,61945,,,,,,,,
52079000,"OTHER,COTTON YARN PUT UP SALE",KG,Viet Nam,441726,28953,227508,20574,1228746,96105,1125546,128942,167130,18414
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,ALL COUNTRIES,109790803,8761829,109269106,7445027,88892073,7622698,59329828,6263143,74627294,8574245
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Afghanistan,93538,5374,4071,275,1019,220,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Albania,2612,261,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Algeria,25590,2564,34560,3245,2420,340,29175,2854,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Argentina,71403,3989,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Australia,211553,16698,191288,13515,132693,9614,136545,13020,113267,10498
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Austria,5352,537,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Azerbaijan,48611,4050,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bahrain,55677,3657,40083,2964,125670,9414,3495,426,15000,2022
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bangladesh,4924688,353862,1607601,138119,2018071,180792,1416567,161711,1268396,141200
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Barbados,318,44,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Belgium,6795466,551566,6260897,525939,3859164,362643,3275347,357526,3962560,516537
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Benin,258304,25830,45960,3907,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Brazil,152709,12011,543413,42590,260762,23479,91086,9756,235699,25137
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bulgaria,73200,6727,3122,452,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cambodia Fr.Kampuche,414095,49078,477,33,11690,1311,20000,9477,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cameroon,163067,15751,155195,16693,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Canada,304692,23795,248042,21886,112647,9731,187749,24178,244820,19951
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Central African R.,27305,2458,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Chad,86815,7614,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Chile,828542,75236,22636,2121,33168,3947,22990,2239,58940,7398
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,China,8297263,596696,11184084,819893,14958564,1044579,10369689,1192981,8529984,1128924
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,"Co,te d,Ivoire(Fr.Iv",163081,14733,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Colombia,598343,64007,1221,116,85000,7686,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cook Islands,1898,158,1000,145,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Croatia,5603,532,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cyprus,60210,6492,8500,895,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Czech Republic,100010,7707,447907,42917,248387,26558,102510,11015,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Denmark,42148,3529,2624,174,3850,278,184650,19004,5000,657
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Djibouti,150,14,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Dominican Republic,33905,3276,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ecuador,242500,23410,250,17,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Egypt(U.A.R.),895754,74141,139224,10021,648602,51949,1498441,127879,712472,66761
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Equatorial G.(Ri.Mi),96084,9105,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Estonia,713297,54268,460652,33044,223032,25600,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Fiji,13890,1217,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Finland,247182,20670,1343,129,24560,3768,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,France,337053,26238,133650,13098,269026,28028,48317,5175,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,French Polynesia,5000,486,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Germany,3921306,350677,3525693,297543,5006702,485282,3130719,371463,7433408,839909
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ghana,395,34,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Greece,112672,7856,106194,9643,7336,675,6252,586,26323,4174
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Hong Kong S.A.Re.Chi,2899059,209403,4084732,293108,5329697,428276,1622660,191405,1296785,148517
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Hungary,101950,10428,3500,576,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,India,356154,26026,887880,73609,216260,20023,24684,2299,20000,2956
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Indonesia,1611494,113119,398995,30835,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Iran ( Islamic R.),35633,3029,435840,28483,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ireland,80000,7206,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Italy,15780800,1250313,17578793,1380759,13976946,1223954,8674583,887950,14580512,1608108
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Jamaica,59154,4446,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Japan,1406406,97367,601226,42797,805412,68354,1092392,115290,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Jordan,75477,7220,64165,5602,146089,13812,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Kenya,41220,3744,16866,1861,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,"Korea, Republic of",1229006,73379,19401149,246564,1699510,151491,2596420,247274,796263,83137
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Kuwait,487232,40592,153464,15059,910,53,107320,8662,6696,742
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Latvia,309485,30249,99100,9427,46640,4660,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Lebanon,183183,13018,5159,490,20050,2607,11710,1153,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Lesotho,135837,15790,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Liberia,7200,518,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Lithuania,159961,13358,157596,13986,68319,7125,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Luxembourg,40679,2072,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Madagascar,464067,34002,410693,36968,1197915,98707,154878,8261,1313878,117529
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Malaysia,305054,28950,26787,1771,32412,3236,5647,618,60350,4809
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Maldives,500,61,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Mauritius,75606,5441,7025,579,450,38,84120,8714,29879,2870
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Mexico,1305548,111685,267602,26050,5650,567,223738,22585,3317006,283196
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Morocco,12943,1294,100000,11471,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Mozambique,45,3,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Myanmar,1500,61,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Nepal,90,5,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Netherlands,2624022,199967,1576722,132596,5069227,444174,2354894,275779,4029234,531960
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,New Zealand,122005,8207,32536,2372,64920,6168,6265,727,51490,5207
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Nicaragua,434927,36517,1753374,128071,98000,9256,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Nigeria,1000,87,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Norway,143400,12036,4000,275,510,37,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,O.Asia(Tai.For.Pe.Ki,146671,12834,77062,7515,80047,7605,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Oman,72975,5865,35850,2870,23410,1438,7600,616,17491,1806
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Panama,7069,564,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Paraguay,101400,7771,465080,37254,45000,6409,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Peru,138500,14796,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Philippines,104139,10414,297813,20764,380443,31799,437008,41640,365301,33132
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Poland,186626,14673,15100,2042,179120,15173,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Portugal,4521462,353567,3598071,303603,2601931,237134,1074899,97255,4579901,448864
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Puerto Rico,19804,1437,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Qatar,171439,13133,24900,1745,7502,638,182000,4075,8400,794
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Romania,399150,32872,4670,467,423653,40413,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Russian Federation,1625447,132833,161272,15118,550345,49870,30000,2338,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Saudi Arabia,1320030,114774,119910,10787,89027,7882,272378,11761,191680,20348
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Senegal,15000,13517,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Singapore,33776,1464,2070,145,75,5,1685,169,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Slovakia/Slovak R.,2000,401,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Slovenia,101175,8335,225444,22184,12070,1017,36024,3818,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,South Africa,945792,82408,215672,19522,630763,50198,187009,20507,63766,4510
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Spain,3592358,284613,4761681,394862,4345682,382878,2831732,324066,3836259,428774
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Sri Lanka,2167888,148920,3588183,277321,2521424,195517,780759,78440,671673,67930
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Sudan,121077,8475,45003,6333,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Suriname,48955,5411,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Sweden,123993,9618,542,49,3217,240,500,307,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Thailand,196920,16836,17071,1030,231675,25266,176690,23212,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Togo,41914,4192,73992,6946,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Trinidad and Tobago,9857,1147,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Tunisia,200809,18106,291037,26566,299482,21087,197290,20697,56973,7431
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Turkey,19693704,1586075,15344919,1289719,16271639,1533887,9817822,902433,10104284,1249869
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,U.R.of Tanzania,986759,71267,545469,40786,180,18,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,U.S.America,5950927,536477,4895634,391963,2632431,246246,2754980,304674,3927036,444415
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ukraine,10560,902,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,United Arab Emirates,2551528,237165,243348,20663,181464,10245,119467,16389,71484,8423
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,United Kingdom,3094448,235865,1203011,99519,1377018,103390,1005564,94491,758901,90845
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Uruguay,35700,3496,9743,1186,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,"Venezuela,Bolivar. R",506688,35797,92867,8059,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Viet Nam,239507,16153,1015890,81480,202669,17666,606620,113560,144537,14589
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Yemen,55730,4347,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Zimbabwe,27010,2450,139,13,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Albania,7000,971,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Algeria,83270,7499,160852,13435,183619,13843,143466,11264,98734,9580
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Argentina,68028,5380,146930,13198,86996,8329,325141,30184,353217,37868
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Australia,2556720,203352,2181669,177964,3137791,280396,3485638,320257,1428546,151585
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Austria,1450,116,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bahrain,7080,572,8512,724,85970,6921,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bangladesh,1010327,73854,382115,32381,186147,16447,757566,85394,325710,30824
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Belgium,1441023,101097,774242,62533,1235913,117399,854337,83302,604249,74287
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bosnia & Herzegovina,2000,126,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Brazil,434085,33094,296902,26682,986440,93698,394759,38070,411682,40552
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Bulgaria,101872,10055,97039,9064,54930,4907,315027,21381,32310,2791
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cambodia Fr.Kampuche,68816,6209,31248,2750,35000,4016,14340,1116,18507,1717
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cameroon,8732,754,335,45,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Canada,130965,9550,323972,23639,412045,34321,124117,13831,211708,21342
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Chile,180570,12555,6600,566,56031,4458,249195,24511,323193,36329
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,China,42866,2463,4383,439,17775,1397,10015,1086,74246,9556
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,"Co,te d,Ivoire(Fr.Iv",7220,426,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Colombia,25106,2134,106950,9057,427176,38502,504214,45024,1111144,120582
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Costa Rica,69420,4688,50583,4515,138440,13189,100000,13257,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Croatia,46361,3451,196077,13639,110822,11308,558151,44795,386856,34165
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cuba,40990,4087,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Cyprus,7633,458,22000,2486,20102,2299,32178,2265,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Czech Republic,413155,22855,107755,9478,178491,18840,252288,29028,150923,15120
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Denmark,14270,1147,36011,2732,28512,2061,42039,3968,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ecuador,64495,5732,11463,1143,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Egypt(U.A.R.),69898,5995,311442,22650,236780,22678,490132,54819,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,El Salvador,233000,23245,106316,13020,15112,1863,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Estonia,52286,4115,95093,8387,369014,29215,239937,21330,668988,71475
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Fiji,37630,2212,1801,171,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Finland,50656,5108,32262,2607,77099,7213,13560,2089,15824,1266
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,France,397186,29557,407989,38177,673856,68013,619284,62707,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Germany,4236753,351359,3132466,251468,3808677,333170,4387433,402334,3737181,380082
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ghana,32211,2518,25878,2200,14463,1588,42001,4892,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Greece,359864,28150,583457,47126,124001,9949,682864,56080,537193,52498
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Haiti,25770,4009,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Honduras,2341,234,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Hong Kong S.A.Re.Chi,41764,2806,188,16,3673,354,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Hungary,273452,18100,165558,14019,247496,19305,105499,11679,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,India,38154,3114,55633,4515,8225,852,22500,2298,97428,12336
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Indonesia,19785,1939,25115,1951,135860,11807,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Iran ( Islamic R.),24000,1453,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Ireland,49964,4679,98161,11408,384640,38705,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Italy,5413439,430536,2333342,209520,2749172,259033,1850695,177945,2184570,201790
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Japan,457,41,12806,1246,2480,235,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Jordan,30886,2116,95550,6100,33249,3329,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Kenya,31665,2892,17666,1631,10000,1306,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,"Korea, Republic of",1509,111,32150,4859,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Kuwait,148361,10083,144063,14941,294043,24832,28875,2993,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Lebanon,160226,10168,155008,12168,17748,2488,124217,7401,92060,9157
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Lithuania,68996,5520,171082,14697,193928,27230,512557,50645,332223,34524
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Madagascar,27000,2930,68055,6818,55324,5525,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Malaysia,113323,8677,133323,9860,140746,11888,50049,5323,131520,12247
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Malta,4,16030,1049,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Mauritius,2850,254,150302,12195,30982,2717,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Mexico,284960,23207,133311,12208,271184,26999,315731,31098,741370,83412
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Morocco,4993,278,135090,13332,295912,32881,41756,5317,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Mozambique,114500,10322,77943,9743,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Netherlands,627456,53316,359818,32764,479886,37752,426695,35550,670157,77820
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,New Zealand,211239,15438,93655,8124,304742,24062,247802,20492,264421,29431
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Nigeria,740,67,,,,,,,,
52081900,OTHER WOVEN COTTON FAB UN-BLH,SQM,Norway,7000,453,11000,692,1000,158,300,22,,
