hs_code,commodity,unit,country,2015-2016_jun_quantity,2015-2016_jun_value_000rs,2015-2016_cum_quantity,2015-2016_cum_value_000rs,2014-2015_jun_quantity,2014-2015_jun_value_000rs,2014-2015_cum_quantity,2014-2015_cum_value_000rs
70200030,GLASS FOR VACUUM VESSELS,KG,Thailand,,27,,214,,,,78
70200030,GLASS FOR VACUUM VESSELS,KG,Turkey,,,,288,,,,129
70200030,GLASS FOR VACUUM VESSELS,KG,U.S.America,,370,,995,,35,,388
70200030,GLASS FOR VACUUM VESSELS,KG,United Arab Emirates,,123,,5250,,39,,6386
70200030,GLASS FOR VACUUM VESSELS,KG,United Kingdom,,1150,,9207,,1159,,10846
70200030,GLASS FOR VACUUM VESSELS,KG,Australia,,,,,,,,14
70200030,GLASS FOR VACUUM VESSELS,KG,Bangladesh,,,,,,,,21
70200030,GLASS FOR VACUUM VESSELS,KG,Belgium,,,,406,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Belize,,,,,,,,5
70200030,GLASS FOR VACUUM VESSELS,KG,Canada,,1,,30,,,,22
70200030,GLASS FOR VACUUM VESSELS,KG,Chile,,,,,,,,5
70200030,GLASS FOR VACUUM VESSELS,KG,China,,12301,,97305,,11950,,101532
70200030,GLASS FOR VACUUM VESSELS,KG,Germany,,23,,77,,,,70
70200030,GLASS FOR VACUUM VESSELS,KG,Hong Kong S.A.Re.Chi,,1098,,3085,,25,,1096
70200030,GLASS FOR VACUUM VESSELS,KG,India,,5067,,122169,,20583,,266225
70200030,GLASS FOR VACUUM VESSELS,KG,Indonesia,,,,,,,,1
70200030,GLASS FOR VACUUM VESSELS,KG,Italy,,14,,40,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Japan,,,,,,,,43
70200030,GLASS FOR VACUUM VESSELS,KG,Kenya,,,,16,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Korea D.P.Republic,,,,1,,23,,23
70200030,GLASS FOR VACUUM VESSELS,KG,"Korea, Republic of",,10,,98,,,,33
70200030,GLASS FOR VACUUM VESSELS,KG,Lebanon,,,,,,,,65
70200030,GLASS FOR VACUUM VESSELS,KG,Malaysia,,20,,179,,41,,176
70200030,GLASS FOR VACUUM VESSELS,KG,Nepal,,,,369,,,,100
70200030,GLASS FOR VACUUM VESSELS,KG,Netherlands,,,,,,,,110
70200030,GLASS FOR VACUUM VESSELS,KG,New Zealand,,,,77,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Qatar,,,,,,,,4
70200030,GLASS FOR VACUUM VESSELS,KG,Singapore,,,,9,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,South Africa,,,,,,,,70
70200030,GLASS FOR VACUUM VESSELS,KG,Spain,,,,181,,,,17
70200030,GLASS FOR VACUUM VESSELS,KG,Sri Lanka,,,,7,,,,1
70200030,GLASS FOR VACUUM VESSELS,KG,Switzerland,,1,,246,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Thailand,,191,,692,,34,,364
70200030,GLASS FOR VACUUM VESSELS,KG,Turkey,,,,50994,,46,,1897
70200030,GLASS FOR VACUUM VESSELS,KG,U.S.America,,47,,374,,264,,1197
70200030,GLASS FOR VACUUM VESSELS,KG,Ukraine,,,,,,,,12
70200030,GLASS FOR VACUUM VESSELS,KG,United Arab Emirates,,417,,8347,,745,,4415
70200030,GLASS FOR VACUUM VESSELS,KG,United Kingdom,,58,,1678,,30,,714
70200030,GLASS FOR VACUUM VESSELS,KG,Viet Nam,,,,2,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,China,,,,,,,,18
70200030,GLASS FOR VACUUM VESSELS,KG,Germany,,,,,,53,,53
70200030,GLASS FOR VACUUM VESSELS,KG,U.S.America,,,,3,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,China,,94,,943,,,,297
70200030,GLASS FOR VACUUM VESSELS,KG,Hong Kong S.A.Re.Chi,,,,40,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Switzerland,,,,,,,,106
70200030,GLASS FOR VACUUM VESSELS,KG,Thailand,,,,,,,,4
70200030,GLASS FOR VACUUM VESSELS,KG,U.S.America,,,,,,,,21
70200030,GLASS FOR VACUUM VESSELS,KG,United Arab Emirates,,,,2849,,,,
